id,title,imdb_id,tmdb_id,plot,genres,themes
9906,Moonrise Kingdom,tt1748122,83666,"On a New England island in 1964, orphaned 12-year-old Sam Shakusky runs away from summer camp and befriends Suzy Bishop, also 12. They embark on an adventure to escape their troubled pasts and find happiness together.","['comedy drama', 'drama film', 'romantic comedy', 'teen film', 'tragicomedy']","['Coming of age with a twist', 'Escape and freedom', 'First love and relationships', 'Overcoming family struggles', 'Romantic adventure with a touch of danger', 'Small town secrets and mysteries', 'Summer of self-discovery']"
10884,Moonshot,tt12585076,767825,"In 2049, Walt, a college student, applies multiple times to join a Mars program but is rejected. He meets Sophie, who is grieving over her boyfriend's extended stay on Mars, and convinces her to help him sneak onto the next shuttle launch. As they journey to Mars, they grow closer, but their relationship is complicated by Calvin's true feelings and Walt's own insecurities. Upon arrival, Walt faces arrest, but ultimately escapes and finds a new life on Earth with Sophie.","['romantic comedy', 'science fiction film']","['Escape from expectations', 'Finding purpose', 'Love in the face of uncertainty', 'Online sensation', 'Redemption story', 'Rekindling love', 'Second chances', 'Self-discovery journey']"
12145,Moonstruck,tt0093565,2039,"A young woman's life is turned upside down when she has a one-night stand with her brother-in-law, leading to a series of unexpected events that challenge her marriage and relationships.",['romantic comedy'],"['Binge-watching marathon', 'Family secrets revealed', 'Feel-good movie night', 'Guilt and redemption', ""Love's complexities"", 'Revenge and justice', 'Spontaneous decisions']"
4357,Moonwalker,tt0095655,13192,"A biographical drama exploring Michael Jackson's life through interconnected segments that reflect the various stages of his career, from his early days as a Mouseketeer to his rise as the 'King of Pop'. The film delves into the intersection of fame and identity, highlighting the artist's struggles with personal relationships and artistic vision. Through a non-linear narrative, Jackson's story is reimagined as a reflection on the power of music and its impact on fans. This unique approach offers an intimate look at the life of a cultural icon.","['crime film', 'fantasy film', 'musical film', 'science fiction film', 'superhero film']","['Breaking Free from Expectations', 'Creative Expression', 'Famous Faces', 'Identity Crisis', 'Love vs. Legacy', 'Redemption and Legacy', 'The Power of Music', 'The Price of Fame']"
7692,Morbius,tt5108870,526896,"A scientist discovers a cure for his blood illness by merging his DNA with that of vampire bats, transforming him into a vampire. He struggles to control his newfound powers and the guilt of his brother's actions. A team-up forms between Michael, now a vampire, and an unlikely ally to fight crime.","['action film', 'adventure film', 'drama film', 'horror film', 'science fiction film', 'speculative fiction film', 'superhero film', 'thriller film', 'vampire film']","['Binge-watching thriller night', 'Dark fantasy adventure', 'Embracing darkness', 'Guilt and redemption', 'Power struggle between siblings', 'Redemption through power', 'Revenge and justice sought', ""Vulnerable hero's journey""]"
10623,More Than Ever,tt14275050,843093,"A French woman's life is turned upside down when she's diagnosed with a rare lung disease, prompting her to embark on a solo journey across Europe in search of answers and connection. Along the way, she forms an unlikely friendship with a Norwegian blogger, leading her to confront the depth of her own desires. As she navigates this new reality, she must also consider the life she's built with her husband. Ultimately, she discovers that her path forward lies alone.",['drama film'],"['Discovering inner strength', 'Embracing uncertainty', 'Finding oneself', 'Leaving behind the familiar', 'The complexity of love and loss', 'The power of human connection']"
3320,More than Honey,tt2263058,124075,N/A,['documentary film'],[]
5694,More Than Miyagi: The Pat Morita Story,tt5805904,439213,N/A,"['biographical film', 'documentary film']",[]
11830,Morgan,tt4520364,377264,"A psychologist evaluates an artificial being named Morgan, who possesses advanced intelligence and emotional responses, but becomes increasingly violent and unpredictable as she matures.","['horror film', 'mystery film', 'science fiction action film', 'thriller film']","['Corporate conspiracy', 'Dark emotions', 'Escape artist', 'Existential crisis', 'Human experimentation', 'Psychological thriller', 'Unpredictable escape artist']"
15652,Morgana,tt10086808,614432,N/A,[],[]
7495,Morgan Stewart's Coming Home,tt0093567,30175,"A teenage boy returns home from boarding school to help his father's campaign for re-election, but struggles with his mother's conservative expectations. Along the way, he meets a fellow horror fan and must confront the consequences of his lies. He eventually finds acceptance and forgiveness from his family, leading to a heartwarming conclusion.",['comedy film'],"['Binge-watching marathon', 'Embracing individuality', 'Family reunification', 'Feel-good movie night', 'Overcoming adversity', 'Revenge and justice', 'Self-discovery', 'Spooky Halloween']"
7485,Morgue,tt10914482,625814,"A security guard becomes trapped in a hospital morgue at night, where he experiences supernatural occurrences.",['horror film'],"['Creepy atmosphere', 'Desperate escape', 'Frightening encounters', 'Isolated terror', 'Morgue of doom', 'Paranormal mystery', 'Supernatural suspense', 'Trapped and helpless']"
9290,Morning Glory,tt1126618,38357,"Becky, a determined young woman, lands a job on struggling morning show DayBreak and must navigate its turmoil to save it from cancellation. She faces resistance from veteran journalist Mike Pomeroy, but finds an ally in love interest Adam, who helps her devise a plan to revamp the show's ratings. As tensions rise, Becky must confront her own doubts and learn to adapt to succeed in the cutthroat world of morning television.","['comedy film', 'drama film', 'romantic comedy']","['Embracing change', 'Mentorship and guidance', 'Overcoming obstacles', 'Personal growth', 'Redemption arc', 'Relationship drama', 'Staying true to oneself']"
11433,Mortal,tt5715066,489326,"A teenager with weather control powers is captured by authorities and taken to a farm believed to be his ancestral home. With the help of a psychologist, he learns to harness his abilities and confronts those who seek to harm him.","['adventure film', 'fantasy film']","['Binge-watching marathon', 'Emotional turmoil', 'Power struggles', 'Revenge and justice', 'Self-discovery', 'Spooky Halloween', 'Vigilante justice']"
8469,Mortal Engines,tt1571234,428078,"In a post-apocalyptic world, Tom Natsworthy, an apprentice historian, teams up with Hester Shaw, a mysterious woman seeking revenge against Lord Valentine, to stop his plans for global domination.","['adventure film', 'dystopian film', 'film based on a novel', 'post-apocalyptic film', 'speculative fiction film', 'steampunk']","['Battle for Global Domination', 'Chasing Redemption', 'Destruction and Rebirth', 'Love Amidst War', 'Reckoning with the Past', 'Rise of a New Leader', 'Unlikely Allies Formed in Adversity']"
5695,Mortal Kombat,tt0293429,460465,"In 1617, Hanzo Hasashi dies after a battle with Bi-Han, leaving behind a soul cursed to the Netherrealm. In 2021, Earthrealm's champions are targeted by Outworlder Shang Tsung, but Cole Young and his family find allies in Sonya Blade and Jax Briggs. With training from Liu Kang and Kung Lao, Cole unlocks his 'arcana' power and joins forces with Scorpion to defeat Sub-Zero and save his family.","['action film', 'adventure film', 'fantasy film', 'ninja film', 'splatter film']","['Chosen one prophecy', 'Epic battles', 'Fight for survival', 'Friendship and loyalty', 'Power struggle in Outworld', 'Quest to save Earthrealm', 'Redemption through bloodline', 'Self-discovery journey']"
4986,Mortal Kombat: Annihilation,tt0119707,9823,"Liu Kang and his friends must defend Earthrealm against Shao Kahn's invasion, who seeks to conquer and destroy their world. Along the way, they uncover a web of deceit and family secrets that threaten to tear them apart. Liu discovers his own hidden strength as he prepares for a final showdown with Kahn. The fate of Earthrealm hangs in the balance.","['action film', 'fantasy film', 'film adaptation', 'martial arts film', 'ninja film']","['Good vs. evil', 'High stakes battles', 'Loyalty and friendship', 'Personal growth', 'Redemption arc', 'Revenge and justice', 'Self-discovery']"
5699,Mortal Kombat Legends: Battle of the Realms,tt14901058,841755,"In Outworld, Shao Kahn declares war on Earthrealm after the previous Mortal Kombat tournament. The Emperor's forces are repelled, but the final Mortal Kombat tournament decides Earthrealm's fate. Scorpion and Raiden team up to stop Shinnok, while Liu Kang fights for Earthrealm's survival.","['martial arts film', 'ninja film', 'technofantasy']","['Ancient magic and power', 'Bonds of loyalty and friendship', 'Redemption and forgiveness', 'Revenge and justice', 'The end of an era', 'The struggle between good and evil', 'Unlikely alliances', 'Warfare and sacrifice']"
10826,Mortal Kombat Legends: Snow Blind,tt21477618,1007401,"Kenshi, a young warrior, is pursued by the Black Dragon clan after he defeats their members in combat. He teams up with Kuai Liang, an aged Sub-Zero, to take down the clan's leader Kano and stop the undead revenants from destroying Earthrealm.",['ninja film'],"['Fighting for a Cause', ""Hero's Journey"", 'Legacy of Violence', 'Power Struggle', 'Redemption and Forgiveness']"
